Comments,Label
 nice video but full setting,None-of-the-above
 vandu taaruya namma aalu boy super       thala ne pesu,None-of-the-above
 radhakrushna das hi i m    come and kiss,None-of-the-above
 murali raja krishnan  hi murali,None-of-the-above
      unga prank adutha leval poittu nanba     time pass ku channel nadaththama heart ah touch paniita ya ne tha ya sawmy      ,Hope-Speech
 edu missionary nadrhum pallikalukkum porunduma parisalan   and madarsakkalukkum porunduma   yeah madarsakkalil matru madatinarai serpadillai enbadu patri yosithirikirgala ,None-of-the-above
 h raja illa hiv raja,Misandry
 vinci t vandhutaan da gay thayoli      ,Homophobia
 hey azaga ur watsapp number,None-of-the-above
 neenga appakita pesa porappo    enakku bayama irunthuchu,None-of-the-above
 avanga feelings oda prank panathu thappu dan bro    but neenga panathunala niraya per ku avangaloda anbu   veliya vanthuthu pathi teriya vanthuthu      really a good concept       ,Hope-Speech
 i am like you bro,None-of-the-above
 aluga vachudinga pongaa   kadaisila iladhavangaluku shappudu kuduradha eadhuku video la add pani erukinganu theriyala  but iladhavangaluku seiyanum ennam  rmba perusu  hatsoff guys  yarne theriyadha manusangala kuda   uravu murai vachu kudpra nalla manusanga   transgenders   nalla video bro  subscribe pannitan   ,Hope-Speech
 unakku venuna    nee pannittu poda podi    intha samoogam eppadi irukka vendum endru nee sollatha      ,Transphobic
 enathu transgender ah     naa ponnu la nanachen befr seeing the title  ,None-of-the-above
 sattam eppadi saakadaiyahum podhu athani sariseya sellar senam kondu athani entri meerubavarhalai yaeri medhika thontruherathu paaasisa           ,None-of-the-above
 petta thai thagapena patry josingada,None-of-the-above
 babu natarajan  hi u number plz,None-of-the-above
 solvathu sariyaga irunthal yaara irunthalum ketpargal   it s suitable for men and women ,Counter-speech
 naanum ithuku aasa panren yarachum vaanga,None-of-the-above
 ani anitha  hello sago ungala naanga madhikerom but temeru pechu venam,Counter-speech
 babu natarajan  enna babu soluda challam,None-of-the-above
 engalayum    concern panni padam pannathukun   romba  nandri,None-of-the-above
  eg   oru male dog innoru male dog kita poi thappu pannurathu illa  female dog venumnu thedi poguthu  oru periya male dog puthusa pirantha kuti female dog kita poi thappu panrathu illa  athu valanthu varumvarai wait pannuthu  manushangatha chinnapillaya rape panrathum same gender kita sex vaikrathumnu seirathulam senjitu niyaayam pesuraanga  iyarkai namakku niraya examples theliva koduthurukku  intha comment ku oppose pannitu pesa varravan atha purinjikitu vazhntha nallathu  illana epdiyum poi thola  enaku reply pannatha ,Homophobia
 time      bro you say it good,None-of-the-above
 lgbt people s all are all anti indians,Homophobia
 vella durai   s u call me           ,None-of-the-above
 romba azhaga irukanga     looking cute and sooooo sweet     ,None-of-the-above
 rishipedia     payithiyam payithiyam payithiyam,None-of-the-above
 ji this is not a prank really she has a good heart aduthavanga kastapadakudathunu ninaikira manusangala pakurathu romba arithu  these peoples are nadamadum kadavul ,None-of-the-above
 transgender ha yena da solaavey illa pathalum appidi theriyala voice dhan katikudhukudhu,None-of-the-above
 kadalla kallapodu   ithu mari thirumba pannathinga en friend intha mari kindal pannathala suicide panni seththu poitta ippo avanga amma paithiyam aagittanga avangalaku neenga ethuvum panna vena avangala nimmathiya avanga vazhkkaiya vaazha vidunga,Counter-speech
 anyone gay best friend in kumbakonam,None-of-the-above
 anna nantri anna correcta solreenga,None-of-the-above
 ramaanku venum chandran  vaanga chat pannalam,None-of-the-above
 riya pls help me one time ill meet katrina            ,None-of-the-above
 vj sethupathi voice mathiri irukku bro,None-of-the-above
 am hindu     so panchalii kuu   purashan irukukee apo hindu mathaam kevalamanatha devathasiya ,None-of-the-above
 bro na ipo gugai la dhan irukken neenga enga irukinga,None-of-the-above
 rizwan mn   from delhi   and u,None-of-the-above
     enaku romba bayama irukku   ,None-of-the-above
 ar  yes sollunga enkitta enna pesanu,None-of-the-above
 edhala vara potta thevidiyalunga munjila en poola eaduthu vaikanum,Misogyny
 swathi sankarraj  enaga pethu valthathuku ithuku da seyalana nama piranthathuku ena artham ,Counter-speech
 yes    enakkum tension aagum some time avaru panrathu   ,None-of-the-above
 nova va illa luth ah,None-of-the-above
 seemaan nalla maathi maathi pesuvaapulla  avarkitta yaarum mikea kudukkaaatheenga,None-of-the-above
 echa badu unga ammal vetu sabaricha,Misandry
 kannula thanni vara vachutanka akka    nalla manasuku neenga nalla irupinga     god bless you  ,None-of-the-above
 sammma speech malini good ithu irkai yarudaiya thavarum ilai  yaraum thavaraga   comment pana    thavarana alugaluku urimai ila,Hope-Speech
 rmba late aachu intha nala movie a release pana  inum kjm yrs munadiye vara vendiya movie   feel gud  ,None-of-the-above
 modhala ni payana illa pnu ha slu,Homophobia
 punda raja unnudaya poondaaddy kku vaailaa ooppandaa maeeraeeeeeee,Misandry
 vick y  me like ka allam padekum ne ga,None-of-the-above
 chutti payyan sam  ne ga,None-of-the-above
 indiavil adhokalathil irundu ippavarikkum  sathiyin peyaralle than ellorum thangalai allaithukolgirargal  ivvaru irukkumpothu tamilan endru yarum kidayathu nan hindialla endru sonnal ivarg l annaivarum islamiyarkalagavo alladhu christu madhathirku pogavendiyathudhane adhai vitu perumalkoilukkum sivan koilukkum yenn chellavendum,Xenophobia
 enn niiga partnar haa yathupiya,None-of-the-above
 yaaraiyum nambuvathu yemaatrathaiye kodukkum  ithu kaliyugam ,None-of-the-above
 mehrun humsiya  neenga solradhu sari dhan sister  paiyanoda amma dhan dowry kekuranga  but paiyan vaaila kollukattiya vachi irukan  enaku dowry venam   unga ponnu podhumnu solla vendiyadhu dhane  amma saree pinnadi olinjitu enna panran ,Counter-speech
 kadaisiya neenga pannuna help ah yen publish pandringa solli kaamikuringala,None-of-the-above
 idhu prank nu avangakita sollama iruntha nallathu bro  plz,None-of-the-above
 machan naan thaan   viewer  ,None-of-the-above
 dowry kekradhu thappuna  settle aana maplayanu pathu marriage pannanumnu ninakradhum thappu dhan,Counter-speech
 madhavaraj madhavaraj  j news va machi,None-of-the-above
 today naa paartha video la ethan best   ,None-of-the-above
                    idhan unga mindset vera evanukum nalladhu nadaka kudadhu nu jaadhi jaadhi nu manasu full ah jaadhi vachitu irukuradhu yaaru nu ipo theridha,Xenophobia
 yow romba akurukatha simpla sollu,None-of-the-above
 anna neenga sonnadhu   correct enaku azhuhaiye vandhuduchu,Hope-Speech
 mohamed sameer  sorry   nenga avangallukku support   panni ivlo understand  paesanadhala may b nengalumnu naennachittan sorrrrrryy,None-of-the-above
 appo unga wife kita  gram gold kooda vaangama kalyanam pannitu sollunga maanamulla aan vargam nu,Misandry
 innom konjo nalla adulteryum seiya sattam vanthurum pongada,None-of-the-above
 ayiro sappa kattunaalum     pavam pavam   ,None-of-the-above
 raj      nan oru channel solluran variya bro,None-of-the-above
 day potta paiya h raja unammala porampokku naaye un amma thaandaa thevudiyaa,Misandry
      la pesura girl ku corona iruku pola ,None-of-the-above
 en kanavarum migaum aan adhikkam pidithavar en manadhai migaum nogadikurar ungalai poll oru nalla manithar ella pengalukkum kanvaraga irundhal marsha orukkum  anna,None-of-the-above
 inum konja neram na ida paten nanum una mari aairuvhen,None-of-the-above
 s k  vada thevidiya payale  in sutha ennaikku kilikiren   vada ungomla poduren   vada,Misandry
 correcta pesuna yarum kekamatanga da gopi,None-of-the-above
 romba nandri thalaiva share ku,None-of-the-above
 avan h raja kedeyaadhu ecche raja,Misandry
 ninga sollrathu sarithan enaku thirunangai samugathula enga amma saro ma archana ma granmathar selvi nani samayal work sollikuduthu irukanga nan saikren sambarikren en tg famliyum apdithan   no pichai paaliyal no ulaippu pothum  unarvala penna irukrathunalathan nanga marukirom no jens ok va thappu panravangalum enna venalum thirunangai nano illai ennoda thirunangai famliyo jen s kidaiyathu,Counter-speech
 ravin   arumugam  poda thevidyaa paya ungu ammala,Misandry
 semma vedio bro         ,None-of-the-above
 bro vera level sekirama part  podunga iam waiting,None-of-the-above
 kadai vechu nadathura middle class people ku theriyum ivanuha paduthura paadu paavam nu ninaipom but idhunga overaaa aadum,Transphobic
 s k  ungomma pundaila en pola vittukittu comment poduren   vanthu villakku pudi da thevidiya mavane,Misandry
 marriage ku jathi thevai illa  ponnu maple tha venum muttalkale,None-of-the-above
 atellaam onnume ellai   sarcaiyum ellai onnum ellai   avan pee tingiraan nu evenum pee tingiraan   ente nigalciyai yedukkuraangele avungelai seruppaale adinge   ente progrme tevai ellai   ente progrmme yeduttevingele seruppale adingge   appetan tirunttuvaange   yen evenunge butti yellaam eppadi pee tinge pogutu   yellaam yemattu velai   yella  drama ,Misandry
 raja mohamed  ipdi solla ungaluku epdi manasu varudhu    unga payan illa oru ponnu homosexual ah irundha odaney saagadichuruveengala    ungaluku epdi oru ponna paathu oru unarchi varudho adhey maadri andha payanunu inoru payana paathu varum    idhu iyarkai    ungala maadri aalungaluku bayandhu homosexnguradha marachu evlo mrg nadakudhu theriyuma     adhu inoruthar valkaya dhan baadhikum    neengamatum nalla vaaldha poodhuma    avangalum vaalatum    nama avanga life la cross pana veynam    homosexuals mathavangala compel panuvanga adhan solrenu solladheenga    heterosexuals la dhan neraya rapes iruku  pls dont be selfish,Counter-speech
 kumbalaaga suthuvom   naanga ayyo ammanu kathuvom kathurennu ketaaka unna vaailaye kuthuvom   enga pullainga ellam bayangaram,None-of-the-above
 mental site kiruka nalaiku onnuna pethavanuku thaa vallium vedhanaum   ,None-of-the-above
 ellam manusana porulaa parkara ulagam nanba muthalil oruvara  manithana parkanum athu kunam unga kitta irukku ungala starting stage la irunthu like pandran bro innum ninga nalla pannanum all the best,Hope-Speech
 poda poruki kai vachirukan avan,Misandry
 rajeswari rajeswari   ungaluku therincha sollunga,None-of-the-above
 poovarasu poovarasu     age bro,None-of-the-above
 dai nathari ithu kamadi nu sirikira lavadai,None-of-the-above
   b      srivatsan  s  i am from tiruvannamalai machan nee enga iruka machi,None-of-the-above
 thala part   sikkirama vidungka arvama irukku thirunangkai prank show     ,None-of-the-above
 rajan i  deiii koothi potta punda gommava naai oluka nari oluka  pocha moodikitu poida,Misandry
 chenna karanuku yen inntha kolai veri thrinthamatanuga avan arivai nalla valiyi use pannalame yen inntha theya valiku pogannum      ,Xenophobia
 mayizh velan  pon namer sent me,None-of-the-above
 super bro i love it,None-of-the-above
 ethalam bold da poi kekaa pathiyaa athuku oru hats off       ,None-of-the-above
 selvaraj selva  madurai ku yapa varuviga bro,None-of-the-above
 vairamuthu edhuku first andha topic ah pesunaru yar ketanga mathavangala senduna ipdi dhan ipa jesus or muslim pathi nan theva ilama pesuna andha madham sarndhavargaluku kovam varum,None-of-the-above
 edhuvum me real ahh iruntha thaan nalla irukkum,None-of-the-above
       antha manasu tha sir unmaiyana manisanga     sathiyama na aluthutan    ,None-of-the-above
 all girls waste     kudumba nilamaya purinjukara ponnu yarum illa,Misogyny
 bro part   potuga bro marana waiting bro,None-of-the-above
 reproduction ilana mavanae  neeyae  illada,None-of-the-above
 enaku pidikatha prank channel ethu thaan,None-of-the-above
    likes tha na vj face kavathu like pannunga da    i like u baby   ,None-of-the-above
 indha mayrandi epa pathalum pombalaki dha support panuvan,Misandry
 na gay than but na thaniya pova mattan,None-of-the-above
 dei echa poda poda  nee enna pesnaalu unaku nota va vida  athigama vaanga mudiyaathu                      ,Misandry
 babu natarajan  ok ur age,None-of-the-above
 sathiyama kan kalangeeta bro neenga nejama vera lvl bro actng,None-of-the-above
 h  raja manam ketta naai thane                   ,Misandry
 speak as a human being not a  bramanan,None-of-the-above
 dei iruda oru ball potu iruka illa atha samalichitu varom da iruda pls pls    epadium unga plan purinjichu     evanayum poyaka vidamaatinga   ivangala thatti keka matha     country thuppu illaya,Xenophobia
 nice bro keep it up,None-of-the-above
 antha akkka ku vazthukal teriviyuga pls ,None-of-the-above
 ameer dheen   y dear,None-of-the-above
 shrinivasan kannan sir     ungalukku oru lesbian porantha    ni ga yenna pannvinga,Homophobia
 super tq i miss u thirunangaikal,None-of-the-above
 intha maari enga clg la rendu pasanga love panni kittu irunthanga avanga kuda yarume pesa maattanga but naa peasuvan en fds ellarum sonnanga avanga kida peasuninaa enga kuda peasa kudathunu sollitanga apram naanum peasala,Homophobia
 malini venkatakrishnan  first ha fall hiv yeapadi vanthchinu poeipaaru,Misandry
 atleast love sonna satisfaction ah vathu kedaikum,None-of-the-above
 mathu suthanan  bayandhuta pola  unnoda iyalamaidhan idharku karanam  ur with such mindset pondatti kitta osila ukkandhu sapidanum  nee mattum velaiku poga mata aana unaku velai seiyadha ponnum venum  nee oru asingam naan idhoda odhunguren nee thaniya kolachittu keda ,Misandry
 richard nra  nice bro u said   ,None-of-the-above
 madurai thukku durai   irupuna pakathula irukurathu bro,None-of-the-above
 will com intha maathiri matravangala harass panra neenga karuvileye kalanjirukalam,None-of-the-above
 ok saitan cycle la vandutan,None-of-the-above
 paithyam  camera la video edukringa   per sethu nal adi adi chu thoratha thaiyram illa evanku,None-of-the-above
 jathi la pakkgakudathu mannishanthan mugium,None-of-the-above
 hey eppo da wonder woman awards poduviga,None-of-the-above
 vijaya lakshmi  itha namma weekness,None-of-the-above
 loh jen  life na lesbian and gay va irukaratha  atha nenga solra mari iruku,Homophobia
 storm breaker  ni goundan nu solra    tamilnadu la goundar epdi teriyathu aana allover india la     tamil caste ku thaa  last edam     atha purunjuko      reservation pona kovam unaku irukum  kandipa    ana athe kovam tha enga thata paati kaalatula    yen nama mattu nallavangala iruntum   ipadila panranganu thona vachuchu   ,Counter-speech
 thevidiya pasangalukku koodhi koluppu aaiduchu,Misandry
 thapu chinavai azhika vendum antha karmam pudicha china iruntha worldya azhichiduvanga ,Xenophobia
 neenga solrathu      crt sila odampukku aasai padura sila naayingalathan gay pasangala thappa neanaikkuranga gay naa thodaiya thadavurathum padukkurathunu neanachitanga pola aana engalukkum manasu irukkunu purinjakka maaturanga oru silar ipdi pandranalathan rllarukkum keatta peru antha maari pandra naayalam serupalaye adikkanum,Homophobia
