Comments,Label
నాగార్జున ఎట్టి పరిస్థితుల్లో వైసీపీ లోకి రాకపోవచ్చు ఎందుకంటే జగన్   అని తెల్సు ఒకవేళ వస్తే ఇంత కన్నా మూర్ఖుడు ఎవరు ఉండరు,1
వీడు ప్రసారానికి వెళ్ళ డాంటే ఆడవాళ్ళు కూడా చెప్పులు తీసి కొడతారు,1
ade matani dukuduga cheppandi siva garu kanabadatharu maku voice belaga vundi,0
desaani dochokotaaniki eeyanaki emi takkuvayindita,1
munduvacchinollupeekipoyarueeyanocchipeekuthadu,1
nagarjuna vadi nasanam vadu korukuntada vadu kd no   anta eegiga padadu,1
vadoka lucha gadu vadiki jagan party ne correct,1
vadi antha chetha lovda cm ni nenu intha varaku chudaledhu bhayya,1
from recent   months iam addicted to your videos anna your way of explaining and slang is very nice,0
match chudaniki vasthunam ani cheppu bro,0
oka pani cheddham vada pav ane brand ni relaunch cheddham,0
match gadida modda ayindhi ,1
rohith bondam gadu ballu anni dengesadu vadi valle match poyindhi,1
musali gudda ashwin ni endhuku endhuku teaukunnaru bro kastha chepppandi,1
asla kl rahul peddha bogh na koduku adatham radhu em radhu,1
rahul dravid vadi moddalo selection  asla chahal hi endhuku tesukole,1
trs kadhu brs rey paayi cheyi munugode polls lo,1
మన  తెలంగాణాలో మన నాయకుల బాషా చాలా chiller gah vuntadhiఅయ్యో దేవుడా,1
jairam ganesh rahul gandhi sanka nakutadhu howla gadhu,1
mallikarjun kharge  gandhi family kukka vallu emi chepthe adhi songa karchukoni oppukuntaru,1
నేను సచ్చిపోత బాబోయ్ఉరి ఏదివిషం ఏదినా రైలు ఏదినా కత్తి ఏది,1
ఏ మాత్రం సంస్కారం లేని నాయకులు ఎన్నుకున్నందుకు మనము మనము సిగ్గుపడాలి,1
ఆలోచన చేస్తున్నాం డ్రామా రావ్ ఈసారి మిమ్మల్ని ఓడించాలి అని,0
ఒక ప్రజా ప్రతినిధి హోదాలో ఉండి ఇంత దిగజారి మాట్లాడే సంస్కృతి ఈ మధ్య చాలా ఎక్కువైంది,0
veellandhari kante rsp sir  eetala sir best leaders …,0
jp  nadda ki gudda pagili povali bjp vasthe telangana devolop avadhu,1
ap lo jagan center amit shah peddha yedavalu vallu vunte desham sankanaki pothadhi,1
full entertainment ayindhirevanth reddy maryadaga matladina thittinatte undhi,0
ktr  enni years na nijaswarupanni bayatapadakunda unna ippudu bayata padela chesaru kadara,0
ktrnannu erri puk cheshavu gah kadhara revanth,1
chaalu poyi paduko ekka,1
​narendra nee matladi etuvanti prayajanam ledhu,0
bjp leaders enta labaor na kodukulu ante rape cheshe vallani brahamin ani cheppi vadilesaru,1
yogi baba ram rahim sistudu edharu adava vallaki respect eyyaru edharu pedha langa gallu,1
modi gandhinagar panties dongaledhe vadhu vadu enti pm mari chillar gah,0
పార్లమెంట్ సాక్షిగా తెలంగాణ మీద విషం కక్కి మళ్ళీ ఏ ముఖం పెట్టుకొని తెలంగాణ వస్తున్నవ్ gujarati,0
narottam mishra peddha langa ram setu movie ban cheyamantaru deniki movie peru lo ram vundhi ani,1
​bandi reddy ane porambol edava ga undu modi cheppulu moyadaniki,1
ఈ పాదయాత్ర అయిపోయిన  తర్వాత ఆ   కంటెర్నర్లు అసలు ఉండడానికి ఇళ్లు లేనివారికి ఇవ్వండి,0
పేదవాడి కష్టాలు తీరాలి అంటే పేదవాడిలాగే   జోడయాత్ర సాగాలి,0
bjy chaala manchi concept,0
 అమరావతి రాజధాని మ్యూజికల్ చైర్ గేమ్ no stop no sit very good game in ap,0
priyanka arul mohan gudda chaala sexy vuntadhi dani panga chachi dengali,1
అంటే యాత్ర లో నడిచేది మొత్తం వాళ్ళే అన్నమాట,0
jagan gadu pedda yedava waste gadu ysr parvu dengathaduu,1
చాలా బాగుంది రాహుల్ గాంధీ,0
బ్రదర్ నువ్వు trs ఏమన్న అంటే కెసిఆర్ కేటీఆర్ తోపు అంటునవ్ అతనేమో బీజేపీ కి వత్తాసు పలుకుతున్నాడు,0
మీ ఇద్దరి వల్ల తెలంగాణ జనాలకి ఏమన్న ఉపయోగం ఉందా చెప్పు ,0
stalin chaala  manchi leader tn people are very luckey,0
samantha oka bazzar lanja dani namakodadhu,1
samantha anni   lanja kathalu dengutahdhi dani namakodahu,1
ఈ మధ్య ఇది ఒక ట్రెండ్ అయిపోయింది వేరే వేరే పార్టీ వాళ్ళను తిట్టడం వీళ్ళు పాపులర్ అవ్వడం ,0
arey neeku nenu ela antha pichi puku edava laga kanapadhuthava po ra babu,0
ni news ni over action ki dandam ra babu,0
ఏ పని లేనొడు ఒక ఛానల్ ఓపెన్ చేయండి ఒక్క పార్టీ లేదా ఒక పర్సన్ ని ఎంచుకోండి స్టార్ట్ చేయండి  or   years లో మంచి పాపులర్ అవుతారు ,0
okka kcr thappa vere party vallaki amathram chepparu e thenmar,0
sara ali khan tana moddalo acting dandham ra babu,1
sara ali khan barre gontu besukoni ariste barre dengunatu sound vastahdhi,1
i am bachelor anna oil petrolchusthe bayam ga undi,0
bollywood sangam dengapetindhi karan johar,1
migilina sangam dengapettindhi nepo kids inka sallu bhai,1
trs vallu esthalera dabbulu ra sale,0
teenmmar mallana kcr cheppu nakutadhu,1
anna ni acting peddha namaskaram,0
ekkuva overaction vj laga dengipothavu,1
channel name change cheskonews line teluguno where related to news of telanganatrs band company set ithadhi nee reporting ki,0
donga malli gani gurinchi oka vedio cheyandi,0
langa malli reporing waste trs daapu tappa em ledu,1
comments chese valla istampoi nee seperate site petkoo youtube la video pedthe andaru comments chestharu baga salary isthunattu undi neeku trs headoffice nunch,0
e bjp oil rates increase chesi vanta cheyali ante kastam undi anna,0
trs vallu esthalera dabbulu ra sale,1
trs cheppy nake vadhu ,1
tdp lokesh valla modda kudisi poyindhi,1
ysrcp emo jagan drainage lo kalisi poyindhi jagan vadu vadi drainge face,1
same to same mallanna lekkane unnadi kada nee katha kudayeda dorikillu ra sami,0
ey pinky hey pinky hey pinky etla unavu me kcr etlaundu time ki money biryani istunda,0
fake luchha news ra jaffa,1
vaniki nukalu daggara paddai anna,0
trs poinaka ninnu uthukutharu kanipiyav lee inkachesko reporting e   year,0
k t r  kuda poyendu kadaa adigenavu lucha,1
nvvu first e channel dheni kosam pettinav kcr kosama peoples ki emaina prayojanam vundhara entha sepu kcr sanka nakuthunna,1
trs ku ammdu poyinara shankar ga jaffa,1
nuvu chiku raa kcr family dhi,1
arey shankar ga nvvu kcr sanka nakaku ra,1
hi ra trs kukka…,1
bjp పెట్రోల్   lpg   disel   pakka,0
ఇ పోస్ట్ పెట్టినోడు  రాజ్యాంగం గురించి సీఎం మాట్లాడిన వీడియోస్ ఇందులో పెట్టు,0
కెసిఆర్ గారు ఎంతగా అసహనంతో ఉన్నారో తన మాటల వల్ల తెలుస్తుంది నిజం చెప్పాలంటే ఉన్న చిన్న జీవితంలో హాయిగా జీవించిన వారిదే అదృష్టపు జన్మ,0
kcr gaaru meeku vunna dhairyam lo   aina ap cm ki vunte bagunde,0
nirmala sitaraman garini ala anadam tappu,0
nirmala sitaramn mm singh  attu tho samanam,1
kcr పుచ్చకాయ జ్యూస్ తాగు,0
raju sir meeru indian army sir meeru,0
నైంటీ ఏసుకుని పందం దా మనకెందుకు యివ్వన్ని,0
కట్టర్ హిందూ kcr,0
are shankar em manishi ra nuvvu,1
arey shankar nuvu=vu attupoku gadivi,1
first nee party pokunda chusko next,0
elections ki mundu enni hamelin ichindi trs avvani emayinayi nuvvu cheste chamatkar verevallu cheste balatkarannattu umdi,0
cm gadiki mental akindi,0
very nice bjp ni tarimi dengandhi telangan nundi,1
yrs పార్టీ కుక్కమూతి పీంది కెసిఆర్ గారు ముందు భాష మార్చుకోండి,0
ori shankari neku party salary esthundi kani maku jabs esthaledu ra,0
shankar nuvvu news cheppaku ni pellam puku naku poyi nuvvu dankie crt,1
jd garu mee lanti genuine persons pavan gariki support ga unte baguntundi sir,0
​bjp tho kalistey i will vote for pawan anna,0
​mana ap lo kula partyle gelustai manaki aiggu ledu kabati bjp ni ranivam manaki kulam important,1
ఇంటర్వ్యూ చూసినా తర్వాత చాలా భాదగా ఉంది సమంత గారికి మంచి విజయం చేకూరాలని ఆశిస్తూ,0
గాడ్ బ్లెస్స్ యు సమంత సిస్టర్,0
య శోద లా ఉండకండీ యశోద లా ట్రైలర్ లో చూపించినట్టు ధైర్యంగా  ఉండండిమీకు మేము అందరూ ఉన్నాము,0
hope yashoda will be a very good comeback for samantha garu to the mainstream,0
samantha script selection lo acting scope roles choose cheskuntundi ,0
ఈ సినిమా సమంత గారికి మంచి విజయం సాధించాలని కోరుకుంటున్నాను మీ ఆరోగ్యం కూడా తొందరలో కోలుకోవాలని కోరుకుంటున్నాను,0
samantha acting and fights excellent and superb ga undhi second half e superb ,0
movie block boster andaru chudandi sam acting,0
 samantha acting matram ichipadesindhi thrill chestadhi second half fantastic anthe,0
నేను ముస్లిం అయ్ నా కూడ నాకు మహా భారతం అంటే చాలా ఇష్టం,0
వావ్ సూపర్ సమాజానికి మంచి సందేశం ఇస్తున్నారు కదా సార్,0
