Comments,Label
"
lakshmankumar kavali
Next Step is tdp vallu money print cheyakunda adukuntunaru ane press meet pette mare chepatadu",non-hate
RBI అప్పు ఇవ్వకపోతే కేంద్రం మెడలు వంచి ఫ్రింటింగ్ మిషన్ తీసుకొస్తాను అని మాటిస్తున్న,non-hate
"ఆంద్రాని వెనిజులా,శ్రీ లంకల చెయ్యాలి అని కంకణం కట్టుకున్నాం అన్నమాట",non-hate
andhra ni dengali ante jagan abivudri ante cbn,hate
ఇంత పరిజ్ఞానం ఉన్న సీఎం ఆంధ్రకి సీఎం కావడం ఎన్నో జన్మల పుణ్యం,non-hate
"
అన్నయ్య ప్రింటింగ్ మిషన్ ద్వారా 6093 కోట్ల రూపాయలు వన్ డే ప్రింటింగ్",non-hate
ఈయన గారు ఏమి మాట్లాడతాడో తెలియదు,non-hate
అన్నా కొన్ని మిషన్ లు  అడుగు అన్న work from home  చేసుకుంటూ నీకు కొంత కమిషన్ ఇస్తాను,non-hate
jagan gabbu gadu cbn pettina manchi padakalu ni tolagichi auto valla ki 10000rs esthunnaru,hate
Free ga icchina cinema theatre deggariki kuda evvadu raadu,non-hate
Son of india ticket booking records ni baddalu kottaalani asisthunnanu,non-hate
Aha atna son of India ki theater lo okkadaina unnadu ticket rate penchithe aa okkadu kooda undadu appudu house full kaadu house nill avvuddi,non-hate
వాడు ఏదో జోక్ చేస్తే అది నువ్వు నమ్మడమే నా,non-hate
arey meru mi chillaru mokhalu chillaru jokes vaddu ra babu ,hate
jabadrasth oka chillaru show  anni double meaing daniki lnja roja inka rashmi,hate
roja oka noru vunna pichi lanja noru vundhaani edho edho matladthi,hate
"eii yevudra veedu, andanga vunnav antunnadu, akka antunnadu",non-hate
Jagartha antunadu andham antunadu akka antunnadu ento veedu em ardham kavadam ledhu em antunado ardham kavadam ledhu antha confusing ga vundhi! ,non-hate
manamu  THE DSP MAGIC ni miss avuthunam in AUDIO LAUNCHES,non-hate
Andhra police meedha eppudo nammakam poyindhi..,non-hate
అన్నిచోట్ల ఇలాగే బాధ పెడుతున్నరు సార్  పోలీసులు,non-hate
ఆ వెర్రి వెంగళప్ప మొహం ఏందిరా నాయనా,non-hate
తెలుగు లో మాట్లాడడా .. అది జగనీస్ కదా .. !! కొంప తీసి రమణ గారికి జగనీస్ వచ్చేమో !!!,non-hate
do-lund oka oka daridudu asla valla hate crime ekkuva ayindhi vadi valla vadu vari donga buddi,hate
మాతృ భాష తెలుగు అంటే అంత లోకువా    పక్క రాష్ట్రాల వాళ్ళు వారి మాతృ భాష కి ఎంత గౌరవం ఇచ్చు కుంటారో చూసి నేర్చుకోండి,non-hate
సాక్షి ఎప్పుడు కరెక్ట్ రాసింది... అది ఎప్పుడు తప్పే రాస్తుంది,non-hate
ఇలాంoటి తప్పులు చాలా రాసింది నీ అవినీతి పత్రిక,non-hate
ఈ రోజు ముఖ్యమంత్రి గారు కూడా ఒప్పుకున్నారు.... సాక్షీ లో వచ్చేవి తప్పని....,non-hate
bonda uma dhi oka kukka jeevitham adeskha,hate
Sakshi correct eppudu rasindani Meeru mee jokulu,non-hate
Cut paste... video cut aaeindhi,non-hate
సాక్షి అంటేనే అబద్దలకు care of address,non-hate
చెప్పేది పూర్తిగా చెప్పనిస్తే సరిపోతా ది,non-hate
Pk Power supply....lo meru okka star...,non-hate
na life lo anna ute nenuu vutha,non-hate
Idhi matram correct bro ayana gelavadam maki avasaram simple ga cheppalante.....nijanga ayana dabbulu sampadhinchalante yearly 100 crores cinemallone easyga earn cheyagaladu.....yevadiki dabbulu longalsina avasaram ledhu....,non-hate
Hatsoff to you bro e mattalu andhru artham chesuko vali,non-hate
మై లవ్ ఎన్టీఆర్ ఐ లవ్ యు ఎన్టీఆర్,non-hate
అహం+కొవ్వు=ఈగో ఎక్కువయితే అంతే మేడం...,hate
ఈ మాటలతో నీ మీద ఉన్న గౌరవం పోయింది తూ,hate
చిరంజీవి గారు మనసులో ఏం పెట్టుకోకుండా అంత మంచిగా మాట్లాడిండు..........నీకు ---------- కొవ్వు ఎక్కువ అందుకని ఇట్లా మాట్లాడుతున్నావ్,hate
"Dheeni Dhrustilo idhi okkate Pedhha  sincere Politicion ,migatha vallu time pass chesevallu..asal aa Body Language endhi",hate
"దీనికి చాలా బలుపు. పొగరు. అందుకే దీనిబ్రతుకు ఇలా ఉంది. ఆయన అంత ప్రేమగా మాట్లాడినా ఆ గౌరవాన్ని కూడా తప్పు గా అర్ధం చేసుకునే ఇలాంటి దరిద్రపు ముండ లని దూరంగా ఉంచాలి.
",hate
ఇలా వాగే ఛీ అని పరిశ్రమ పెద్దలు దూరంగా పెట్ట రు మహేష్ మళ్ళీ దరిద్రని మళ్ళీ స్టేజీ మీదకు తెచ్చాడు 20సం చిరు చాలా నష్టపోయారు,hate
"బొక్కలోడిది సరదాగా...నా, కాదు...... ప్రేమతో....నీలాంటి పనికిమాలిన వారిని కూడా ప్రేమతో..మాట్లాడడం ఆయన చేసిన తప్పు. నువ్వెక్కడ... మెగాస్టార్ ఎక్కడ.",hate
కేశినేని నాని లేకపోతే TDP కి ఊడేదేముంది. ఇంత ఓవర్ చేసేవాడు అవసరమా పార్టీకి,hate
Yevaremanukunna..... CBN gaaru valuable person......,non-hate
MLA అయిన MP అయిన గేట్ బయటే వుండాలి,hate
వీడికి నిజంగా బేసిక్ సెన్స్ లేదు!! చూస్తే తెలియడంలా???,hate
చంద్రబాబు శివుడు లాంటి వాడు.. విషాన్ని కూడా తనలోకి తీసుకుంటాడు...ఇక ఇలాంటివి ఒక లెక్కే కాదు.,non-hate
Poyakalam deggara padinappudu alage chestharu,hate
Bgm tho goosebumps tepinchadu,non-hate
"ఓం జై బోలో గణేష్ మహారాజు కే జై
ఓం నమో బ్రహ్మా నమో విష్ణు నమో నమః Jai Hind జై శ్రీ రామ్",non-hate
"Excellent షాట్,  goose bumps. జై శ్రీ కృష్ణ",non-hate
Ennisarlu chusina chudalanipinche great scene idi,non-hate
మరదే తెలిసి తెలిసి నిప్పుల్లో చేతులు పెట్టడం అంటే,hate
Vadiki scene lekunna cinema teesinpellam pillala life nashanam chesadu...vadini pogadaksina anta scene ledu...valla family interview lo enta badha paddari chuste ee elevation undadu,hate
Avasaram a vadiki,hate
Pasaleni.... personality dhanraj thana comedy kuda em bagundadu,hate
Dhanraj -- idi Edo Theda ga undi ee ,hate
hero ipodham industry ni yeledham ante last ki bokka ipotham,hate
"unde money tho manchi mirror konukunivunte, intha money loss chesundevadika",hate
"Veedu Aids patient la untadu, hero enti ma karma",hate
Erripuvvu panulu,hate
Ami parvaldhu.vedu pedha bokka,hate
Niv hero entra lafoot gs,hate
Painleni producers ki panileni nastalu ,hate
ఏంది అమ్మడు గొంతు వణుకుతుంది ముసల్దానికి మల్లే అంతే తగ్గేది లేదు జగన్మోహన్ రెడ్డి జైల్లో వేస్తాడు,hate
